X_IMAGE,Y_IMAGE,XWIN_IMAGE,YWIN_IMAGE,ERRAWIN_IMAGE,ERRBWIN_IMAGE,ALPHAWIN_J2000,DELTAWIN_J2000,FLUX_RADIUS,FWHM_WORLD,FWHMPSF_IMAGE,FWHMPSF_WORLD,FLUX_AUTO,FLUXERR_AUTO,SNR_WIN,ELONGATION,FLUX_MAX,MAG_AUTO,MAGERR_AUTO,FLAGS,BACKGROUND,CLASS_STAR,FLAGS_MODEL,NITER_MODEL,XMODEL_IMAGE,YMODEL_IMAGE,FLUX_POINTSOURCE,FLUXERR_POINTSOURCE,MAG_POINTSOURCE,MAGERR_POINTSOURCE,FLUXRATIO_POINTSOURCE,FLUXRATIOERR_POINTSOURCE,FILTER,PSF_ZP,OBS_IDENTIFIER
108.80751,10.499171,109.20535411685071,10.430682012035103,0.0133120185,0.0130933365,260.4113347874876,58.08265278534272,3.0462928,0.00065549137,2.5,0.00028174306,68728.914,264.59128,225.945,1.1035457,1793.611,-12.092849,0.004180862,24,14.301783,0.9833154,0,57,109.22249193489552,10.411199986934662,77715.96,313.30667,-12.226275,0.004378136,1.0,0.0,i,25.417,20251017142-734
752.65283,14.936,752.7450241044089,14.875197569670414,0.08552466,0.08463535,260.35600727971416,58.01631336915849,2.3390086,0.00065059477,2.5,0.00028174373,1284.385,41.296764,30.114841,1.0627033,48.546837,-7.771738,0.0349181,0,14.40713,0.79012823,0,16,752.7295213937759,14.88302530348301,2125.0747,49.579987,-8.318436,0.025337398,1.0,0.0,i,25.417,20251017142-734
905.5201,12.475193,905.415379452443,12.641015588022727,0.19886354,0.19630891,260.34355350684814,58.00042431163951,1.8977289,0.00063219824,2.5,0.0002817438,235.86368,21.610682,11.423635,1.417839,13.746913,-5.9316525,0.09950324,0,14.636071,0.41818795,0,23,905.5095002055168,12.676468074321747,542.0626,45.472145,-6.8351235,0.09110156,1.0,0.0,i,25.417,20251017142-734
1347.4313,6.863977,1347.5729559284914,6.86057119460229,0.049954906,0.049500495,260.30741315163124,57.95443113161172,2.6849914,0.000649271,2.5,0.00028174373,4266.68,70.19353,56.172028,1.0406168,136.5346,-9.075225,0.01786639,24,15.687939,0.97837144,0,12,1347.596668124199,6.879032328724861,5920.389,80.015114,-9.430876,0.014677484,1.0,0.0,i,25.417,20251017142-734
1529.458,4.864753,1529.454293731597,4.653984041339848,0.11240291,0.110114805,260.2925403753002,57.93551655804766,2.3620727,0.0007055265,2.5,0.00028174362,863.58185,35.84159,23.504974,1.0797725,32.999577,-7.340759,0.0450727,16,16.85717,0.59884846,0,23,1529.4414412081242,4.688845932483673,1434.6844,67.08969,-7.891891,0.05078427,1.0,0.0,i,25.417,20251017142-734
1306.6808,4.000743,1306.651858375979,3.810512416601531,0.1739262,0.16749677,260.3114529620623,57.95852758669078,1.7984923,0.0006091116,2.5,0.00028174376,262.55762,21.655222,12.255183,1.4247282,17.893597,-6.0480614,0.08957109,16,15.428702,0.46374172,0,33,1306.675825059414,3.5610738396644592,599.48193,38.760273,-6.9444404,0.07021672,1.0,0.0,i,25.417,20251017142-734
605.7398,1046.2812,605.9833127298473,1046.134450208119,0.05309694,0.0530122,260.16675135179975,58.077613941165964,2.659304,0.00066429377,2.5,0.00028174388,3707.0146,65.710976,52.34795,1.0681762,117.74517,-8.922561,0.019250562,0,15.050232,0.97745436,0,23,605.9762440118939,1046.190221503377,4989.636,79.89088,-9.2451725,0.01738834,1.0,0.0,i,25.417,20251017142-734
1184.1368,1035.605,1183.8947707143982,1035.8718385979055,0.069043696,0.06797732,260.12025829400426,58.01731180006799,2.794323,0.00088647206,2.5,0.00028174405,2628.2163,57.56244,42.892124,1.2798967,79.08951,-8.549152,0.02378526,0,15.905706,0.9571466,0,24,1183.9990937660914,1035.802260428667,3425.4592,71.23443,-8.836797,0.022584006,1.0,0.0,i,25.417,20251017142-734
106.86838,1017.28516,107.20116192467894,1017.3973158762112,0.05696667,0.056181073,260.2143742501093,58.127967423479454,2.7471356,0.000781074,2.5,0.00028174333,3503.3115,64.59116,50.953693,1.0510589,108.88563,-8.8611965,0.02002277,0,16.043163,0.9720982,0,30,107.1679616868496,1017.3159380555153,4742.2485,68.09742,-9.1899605,0.01559467,1.0,0.0,i,25.417,20251017142-734
1483.2445,1017.6144,1483.1967807717174,1017.6523502712238,0.17207727,0.16574226,260.098762255056,57.98550070499228,1.805086,0.00072730967,2.5,0.00028174394,271.86575,23.330278,12.578517,1.1752766,17.84652,-6.0858865,0.093195565,0,19.330194,0.4780503,0,25,1483.3405313491821,1017.8193520307541,607.2096,49.427048,-6.9583464,0.08840074,1.0,0.0,i,25.417,20251017142-734
656.4814,1002.4873,656.6769799092735,1002.3914766785072,0.04753283,0.047262397,260.17105378179355,58.070415430321226,2.6895876,0.000649919,2.5,0.00028174394,4636.6875,72.66792,58.807537,1.0596274,148.0288,-9.16552,0.017020203,0,15.037209,0.9795302,0,25,656.6989656090736,1002.4072738587856,6141.5605,97.18654,-9.470696,0.017185302,1.0,0.0,i,25.417,20251017142-734
957.7249,944.63257,957.9042534318198,944.6123280807202,0.0077253515,0.0076564695,260.15705671342613,58.03665113640009,5.4526834,0.0014837646,2.5,0.0002817441,704612.94,841.66144,746.55884,1.0281398,3866.7605,-14.619877,0.001297229,0,15.728065,0.7434124,0,258,958.2519874870777,944.5370852649212,1214069.5,8243.38,-15.2106085,0.007373804,1.0,0.0,i,25.417,20251017142-734
1318.4077,961.1723,1318.5991553972842,961.1211866649617,0.05683321,0.056218985,260.1235858828255,58.00003409776479,2.6283376,0.00065232074,2.5,0.00028174405,3215.3914,61.790398,48.74489,1.0593518,105.77748,-8.768085,0.020869737,0,16.56287,0.974591,0,11,1318.5717760324478,961.1416160315275,4515.3364,79.795166,-9.136725,0.019191826,1.0,0.0,i,25.417,20251017142-734
1293.9482,961.29724,1293.993704634231,961.1748191311676,0.11756379,0.11547847,260.12563639866084,58.00258478518353,2.1077175,0.0007610086,2.5,0.00028174405,639.02673,30.999947,20.034023,1.0753942,34.488747,-7.0137978,0.052683152,0,16.14394,0.504526,0,31,1293.9457054585218,961.2907823324203,1041.9097,57.197334,-7.544575,0.059617747,1.0,0.0,i,25.417,20251017142-734
1496.4866,943.7575,1496.6299919656533,943.6776660276062,0.062019702,0.060850542,260.1120898550252,57.98081910555134,2.5927124,0.00068380975,2.5,0.00028174397,2707.3635,57.461025,44.57511,1.0492821,93.03518,-8.581367,0.023049241,0,18.654287,0.96851003,0,26,1496.6792560219765,943.6963893473148,3912.5864,88.54348,-8.98116,0.024576638,1.0,0.0,i,25.417,20251017142-734
1305.8121,938.8559,1305.7278760197446,938.8320033448381,0.115174845,0.11372705,260.12901987922754,58.000375039231585,1.9738631,0.0006301251,2.5,0.00028174405,562.8132,28.613598,19.508131,1.085118,32.234222,-6.8759108,0.05521258,0,16.082747,0.531949,0,21,1305.7846970409155,938.8572525531054,1055.9669,51.37178,-7.559126,0.05283286,1.0,0.0,i,25.417,20251017142-734
1440.521,922.3377,1440.6050977832836,922.2304331355232,0.03284047,0.032434963,260.1209685072564,57.98566742101187,2.797585,0.0006221244,2.5,0.000281744,10066.413,104.52273,86.55344,1.0151286,300.13242,-10.007187,0.011276279,0,17.512867,0.9824079,0,22,1440.6565170288086,922.2161964327097,12899.699,125.13283,-10.276449,0.010534683,1.0,0.0,i,25.417,20251017142-734
1377.4584,928.3157,1377.4812703560258,928.3739299271595,0.14714298,0.14508583,260.1250535353243,57.992478412016055,1.9700135,0.00068786315,2.5,0.00028174403,402.0887,25.812191,15.646244,1.0502437,24.165184,-6.5108047,0.06971606,0,16.94612,0.566715,0,31,1377.6386306285858,928.401025980711,763.71674,46.023525,-7.2073307,0.06544514,1.0,0.0,i,25.417,20251017142-734
1560.412,936.6316,1560.4404830419296,936.7034109730658,0.030345557,0.029706936,260.1081134328185,57.97389962574007,2.9591072,0.00062042277,2.5,0.0002817439,13212.765,120.24711,97.76678,1.247463,355.5157,-10.3024845,0.0098835,2,20.484034,0.8897182,0,32,1560.516909301281,936.66999360919,15970.161,186.1999,-10.508273,0.012661932,1.0,0.0,i,25.417,20251017142-734
