X_IMAGE,Y_IMAGE,XWIN_IMAGE,YWIN_IMAGE,ERRAWIN_IMAGE,ERRBWIN_IMAGE,ALPHAWIN_J2000,DELTAWIN_J2000,FLUX_RADIUS,FWHM_WORLD,FWHMPSF_IMAGE,FWHMPSF_WORLD,FLUX_AUTO,FLUXERR_AUTO,SNR_WIN,ELONGATION,FLUX_MAX,MAG_AUTO,MAGERR_AUTO,FLAGS,BACKGROUND,CLASS_STAR,FLAGS_MODEL,NITER_MODEL,XMODEL_IMAGE,YMODEL_IMAGE,FLUX_POINTSOURCE,FLUXERR_POINTSOURCE,MAG_POINTSOURCE,MAGERR_POINTSOURCE,FLUXRATIO_POINTSOURCE,FLUXRATIOERR_POINTSOURCE,FILTER,PSF_ZP,OBS_IDENTIFIER
924.6778,28.622269,924.6748669269683,28.689151996747537,0.17602037,0.17406334,260.18076137457007,57.84517683948879,2.3211164,0.0006962203,2.5,0.0002819616,425.7633,28.988808,15.000049,1.1172631,18.376966,-6.572921,0.07394213,0,15.008858,0.4719576,0,51,925.3224180340767,28.377238154411316,831.9201,46.98935,-7.3002043,0.061340544,1.0,0.0,i,25.440,20251017144-208
1270.3878,4.4298882,1270.5380652745196,4.182435550377296,0.11922173,0.11480012,260.1567253831931,57.808249444948395,1.9916933,0.0011374421,2.5,0.00028196158,551.58624,28.581854,19.429604,1.0310036,32.50998,-6.8540335,0.05627387,24,15.200656,0.56619453,0,32,1270.5527284741402,4.006892821285874,1208.9993,45.594772,-7.706065,0.040956125,1.0,0.0,i,25.440,20251017144-208
724.5361,1074.1923,724.7904913483499,1074.0925953008484,0.03832125,0.037869107,259.9932763076487,57.912149913571696,2.7452793,0.0006628346,2.5,0.0002819615,7256.8667,89.321045,74.21543,1.0831487,209.0098,-9.651873,0.013367016,0,15.979756,0.98227686,0,64,724.7032576203346,1074.1858832538128,8615.985,105.55896,-9.838263,0.0133051565,1.0,0.0,i,25.440,20251017144-208
869.7114,1068.1646,869.8709471599182,1068.3550710478419,0.106524654,0.10581342,259.98236192698664,57.89684582261944,2.2010705,0.0012652643,2.5,0.00028196158,812.86505,34.317665,23.10506,1.1973642,38.03188,-7.2750463,0.04584892,0,15.433962,0.65909934,0,36,869.8700615912676,1068.469383776188,1264.8816,50.281273,-7.7551246,0.043170415,1.0,0.0,i,25.440,20251017144-208
140.08186,1064.9939,140.2073427379749,1065.3028937846727,0.12957302,0.1258597,260.0435970035142,57.972396842522414,2.2221742,0.00081564777,2.5,0.0002819609,640.50946,32.862934,19.731565,1.2583435,27.133333,-7.016314,0.055719938,0,16.590107,0.57415396,0,38,140.12377413362265,1065.3353007435799,1008.87573,58.91683,-7.509594,0.06342077,1.0,0.0,i,25.440,20251017144-208
262.82993,1059.8419,262.95805218814064,1059.7968877793164,0.06931072,0.06827646,260.03445577571586,57.959423224261094,2.5418587,0.00068487664,2.5,0.00028196108,2186.7375,52.2876,39.7191,1.0704002,69.92873,-8.349492,0.025967604,0,16.435823,0.9496496,0,81,263.1098143979907,1059.7858645319939,2864.5913,77.536,-8.642656,0.029394804,1.0,0.0,i,25.440,20251017144-208
441.8739,1036.6501,441.99726142629993,1036.5433747272066,0.05713425,0.056234874,260.02411308563023,57.939827284043496,2.5918038,0.0006634644,2.5,0.00028196131,3174.7996,61.27987,48.435932,1.0572816,105.46061,-8.754291,0.020961933,0,15.5724745,0.9721126,0,15,442.0384615957737,1036.6143112182617,4284.5425,74.27125,-9.0797615,0.01882548,1.0,0.0,i,25.440,20251017144-208
1300.2286,1023.93976,1300.3554930068917,1023.9423830896718,0.112371415,0.11165494,259.95537913069757,57.85022379488675,2.2448258,0.00069175666,2.5,0.00028196158,764.2534,33.601944,22.536057,1.07514,31.196098,-7.2080936,0.047748182,0,16.275848,0.6092879,0,21,1300.3581163585186,1024.0065237781964,1222.7875,51.479553,-7.7183776,0.04572078,1.0,0.0,i,25.440,20251017144-208
703.82135,1014.66315,704.0402960757186,1014.6802609080821,0.032441773,0.031742245,260.00661609075354,57.91168195174111,2.7355921,0.0006384957,2.5,0.00028196152,10028.684,103.84235,86.90286,1.0482415,296.69345,-10.00311,0.011245024,0,14.922872,0.9830192,0,34,704.0250230822712,1014.6317427158356,11663.775,130.18759,-10.167098,0.012121609,1.0,0.0,i,25.440,20251017144-208
1485.1335,1013.9546,1485.2725111517173,1013.9480013761394,0.05249263,0.05068782,259.94203723810864,57.83059513857947,2.5368168,0.00063653704,2.5,0.0002819615,3593.4895,64.66996,51.76927,1.0430146,118.089615,-8.888791,0.019544117,0,18.073317,0.97714067,0,36,1485.2512476742268,1013.9646411798894,5022.631,84.63552,-9.252328,0.018300006,1.0,0.0,i,25.440,20251017144-208
